bench,ORDER,n,t
create,2,2573,0.00017076737500000002
create,2,2574,0.00016795437500000002
create,2,2575,0.00017677650000000002
create,2,2576,0.00017027762499999998
create,2,2577,0.00017552912500000002
create,2,2578,0.00017531499999999997
create,2,2579,0.000171623875
create,2,2580,0.00017260675
create,2,2581,0.00017365637500000003
create,2,2582,0.000173645875
create,2,2583,0.00017401387500000002
create,2,2584,0.00017290275000000002
create,2,2585,0.000176644875
create,2,2586,0.00017241487500000002
create,2,2587,0.00017006937499999998
create,2,2588,0.00017894124999999998
create,2,2589,0.00017310699999999998
create,2,2590,0.00017218962499999997
create,2,2591,0.000171255875
create,2,2592,0.00016726749999999998
create,2,2593,0.00017200300000000003
create,2,2594,0.00016916250000000003
create,2,2595,0.00017403024999999996
create,2,2596,0.000174502375
create,2,2597,0.000176606875
create,2,2598,0.000175573625
create,2,2599,0.000172794
create,2,2600,0.00017719425000000002
create,2,2601,0.0001759305
create,2,2602,0.00016956975
create,2,2603,0.00017412912500000001
create,2,2604,0.00017617799999999998
create,2,2605,0.00017253012500000002
create,2,2606,0.00016949249999999996
create,2,2607,0.00017434262499999996
create,2,2608,0.00017289812499999999
create,2,2609,0.00017554612500000002
create,2,2610,0.000171113125
create,2,2611,0.00017499675000000003
create,2,2612,0.00017169525
create,2,2613,0.00017530974999999994
create,2,2614,0.00017423912499999998
create,2,2615,0.00017630962499999998
create,2,2616,0.00016949775000000005
create,2,2617,0.000170882625
create,2,2618,0.00017619962500000004
create,2,2619,0.0001767215
create,2,2620,0.000173271375
create,2,2621,0.000168294875
create,2,2622,0.00017584275
create,2,2623,0.00016967912500000002
create,2,2624,0.000175210875
create,2,2625,0.00017214574999999997
create,2,2626,0.00017261262500000002
create,2,2627,0.000176309625
create,2,2628,0.00017121725
create,2,2629,0.00017202525
create,2,2630,0.000173403
create,2,2631,0.00017360137499999997
create,2,2632,0.00016937725
create,2,2633,0.00017199774999999997
create,2,2634,0.00017234350000000002
create,2,2635,0.00017630899999999998
create,2,2636,0.00017391962499999994
create,2,2637,0.000171826875
create,2,2638,0.000175100875
create,2,2639,0.000171711625
create,2,2640,0.00017164025000000003
create,2,2641,0.00017216150000000003
create,2,2642,0.000170827625
create,2,2643,0.00017520562500000005
create,2,2644,0.000175018375
create,2,2645,0.000176342375
create,2,2646,0.00017104700000000002
create,2,2647,0.00017373887500000002
create,2,2648,0.00017215625000000005
create,2,2649,0.000177979375
create,2,2650,0.00017386462499999997
create,2,2651,0.00017729312500000001
create,2,2652,0.000172189625
create,2,2653,0.00017054150000000003
create,2,2654,0.00017251900000000002
create,2,2655,0.00017537
create,2,2656,0.00017086500000000003
create,2,2657,0.00017122837500000004
create,2,2658,0.000171426125
create,2,2659,0.00017305199999999998
create,2,2660,0.000174469625
create,2,2661,0.00017332637499999998
create,2,2662,0.00017441462500000004
create,2,2663,0.00017601825
create,2,2664,0.00017203575000000005
create,2,2665,0.00017644712500000003
create,2,2666,0.00017502950000000003
create,2,2667,0.00017326612500000003
create,2,2668,0.00017304675
create,2,2669,0.000172557625
create,2,2670,0.00017160749999999998
create,2,2671,0.00017509562499999997
create,2,2672,0.00017446375
create,2,2673,0.000172925625
create,2,2674,0.00017370025
create,2,2675,0.000174650375
create,2,2676,0.00017125000000000004
create,2,2677,0.00017499674999999997
create,2,2678,0.00017404075000000002
create,2,2679,0.000171173375
create,2,2680,0.000176567625
create,2,2681,0.00017719425000000007
create,2,2682,0.00017563912499999996
create,2,2683,0.00017544200000000002
create,2,2684,0.00018041324999999999
create,2,2685,0.00017805074999999998
create,2,2686,0.000177693875
create,2,2687,0.00017172275
create,2,2688,0.0001727665
create,2,2689,0.00017446962499999998
create,2,2690,0.000173826625
create,2,2691,0.00017516700000000003
create,2,2692,0.00017025075
create,2,2693,0.00017429875000000002
create,2,2694,0.000174947
create,2,2695,0.00017516112499999997
create,2,2696,0.00017433737500000001
create,2,2697,0.00017318950000000003
create,2,2698,0.000173914375
create,2,2699,0.00017445325
create,2,2700,0.0001728975
create,2,2701,0.00017773249999999998
create,2,2702,0.00017527700000000002
create,2,2703,0.00017438712500000004
create,2,2704,0.00017272262500000001
create,2,2705,0.0001741455
create,2,2706,0.00017609025000000006
create,2,2707,0.00016918475000000002
create,2,2708,0.00017722699999999996
create,2,2709,0.000174051875
create,2,2710,0.00017231075000000002
create,2,2711,0.000175062875
create,2,2712,0.00017313974999999998
create,2,2713,0.00017719950000000002
create,2,2714,0.00017196375
create,2,2715,0.00017408462500000002
create,2,2716,0.00017077787499999997
create,2,2717,0.00017436487499999999
create,2,2718,0.00017979249999999997
create,2,2719,0.000176007125
create,2,2720,0.00017037125000000003
create,2,2721,0.00017594162500000004
create,2,2722,0.00017349662500000003
create,2,2723,0.00017607912499999998
create,2,2724,0.000178462625
create,2,2725,0.00017239262500000002
create,2,2726,0.00017733112499999996
create,2,2727,0.00017675487499999997
create,2,2728,0.00017190412500000003
create,2,2729,0.00017507924999999997
create,2,2730,0.00017490375
create,2,2731,0.000171936875
create,2,2732,0.00017386000000000002
create,2,2733,0.000168805625
create,2,2734,0.00017717200000000002
create,2,2735,0.00017523837500000002
create,2,2736,0.00017455674999999999
create,2,2737,0.000170920625
create,2,2738,0.00017724862500000002
create,2,2739,0.000174930625
create,2,2740,0.00017512837499999997
create,2,2741,0.00017360137499999997
create,2,2742,0.00017812212499999997
create,2,2743,0.000174447375
create,2,2744,0.000174155375
create,2,2745,0.000175040625
create,2,2746,0.000176534875
create,2,2747,0.00017885812500000002
create,2,2748,0.00017871599999999996
create,2,2749,0.00017935249999999998
create,2,2750,0.000180429625
create,2,2751,0.000177248
create,2,2752,0.00016910225
create,2,2753,0.000173551625
create,2,2754,0.000171766625
create,2,2755,0.00017359025
create,2,2756,0.00017465037499999998
create,2,2757,0.00017549112500000002
create,2,2758,0.00017485924999999998
create,2,2759,0.00017707312500000002
create,2,2760,0.000172705625
create,2,2761,0.00017355162500000003
create,2,2762,0.000174486
create,2,2763,0.00017706199999999997
create,2,2764,0.00017303562499999998
create,2,2765,0.00017452399999999998
create,2,2766,0.000175633875
create,2,2767,0.0001760955
create,2,2768,0.000171101375
create,2,2769,0.000173441625
create,2,2770,0.0001770175
create,2,2771,0.00017359025
create,2,2772,0.000176172125
create,2,2773,0.00017864987500000002
create,2,2774,0.00017215100000000003
create,2,2775,0.00018123175
create,2,2776,0.00017469424999999998
create,2,2777,0.000172414875
create,2,2778,0.00017451287499999999
create,2,2779,0.000177188375
create,2,2780,0.00017396875
create,2,2781,0.000172684
create,2,2782,0.00017259625
create,2,2783,0.00017564500000000002
create,2,2784,0.000174732875
create,2,2785,0.0001781555
create,2,2786,0.000171711625
create,2,2787,0.00017240375000000002
create,2,2788,0.000174645125
create,2,2789,0.00017756749999999998
create,2,2790,0.0001787265
create,2,2791,0.00017578775000000001
create,2,2792,0.000169075375
create,2,2793,0.00017591412499999999
create,2,2794,0.00017582637499999999
create,2,2795,0.000178907875
create,2,2796,0.000174738125
create,2,2797,0.00017776
create,2,2798,0.00017382599999999997
create,2,2799,0.00017176075
create,2,2800,0.000171942125
create,2,2801,0.00017779274999999998
create,2,2802,0.000181610875
create,2,2803,0.00017596387499999998
create,2,2804,0.00017524949999999994
create,2,2805,0.00017460712499999998
create,2,2806,0.00017850125
create,2,2807,0.0001717005
create,2,2808,0.00017501899999999997
create,2,2809,0.000174106875
create,2,2810,0.00017847962500000005
create,2,2811,0.00017591937499999999
create,2,2812,0.00017589774999999998
create,2,2813,0.00017632075
create,2,2814,0.00017753999999999998
create,2,2815,0.00017238149999999997
create,2,2816,0.000179528625
create,2,2817,0.000174529875
create,2,2818,0.00017738087500000004
create,2,2819,0.00017951224999999998
create,2,2820,0.0001761335
create,2,2821,0.00017725450000000002
create,2,2822,0.00017709475000000002
create,2,2823,0.00017768274999999998
create,2,2824,0.00016992599999999999
create,2,2825,0.00018016050000000002
create,2,2826,0.00017044850000000003
create,2,2827,0.000175123125
create,2,2828,0.00017794662499999995
create,2,2829,0.00017712224999999997
create,2,2830,0.0001717555
create,2,2831,0.00017590887499999998
create,2,2832,0.00017412850000000002
create,2,2833,0.000175293375
create,2,2834,0.00017647400000000003
create,2,2835,0.000178111
create,2,2836,0.000174419875
create,2,2837,0.00017911674999999998
create,2,2838,0.00017780324999999998
create,2,2839,0.00017820987499999995
create,2,2840,0.000177396625
create,2,2841,0.00017685900000000005
create,2,2842,0.000176732625
create,2,2843,0.00017905062499999996
create,2,2844,0.000173475
create,2,2845,0.000177573375
create,2,2846,0.00017715037500000002
create,2,2847,0.0001738705
create,2,2848,0.00017487625
create,2,2849,0.00017375525000000005
create,2,2850,0.00017702925000000002
create,2,2851,0.00017997387500000002
create,2,2852,0.00017574912500000002
create,2,2853,0.000177688
create,2,2854,0.00017645762500000003
create,2,2855,0.00017589775
create,2,2856,0.00017517225
create,2,2857,0.000175661375
create,2,2858,0.00017717200000000002
create,2,2859,0.00017176074999999998
create,2,2860,0.000173112875
create,2,2861,0.00017781437500000004
create,2,2862,0.0001757
create,2,2863,0.00017772662499999998
create,2,2864,0.00017674375000000002
create,2,2865,0.00017660625
create,2,2866,0.000180188
create,2,2867,0.000175946875
create,2,2868,0.00018336312500000001
create,2,2869,0.00017548525000000002
create,2,2870,0.000178479
create,2,2871,0.00017211237499999997
create,2,2872,0.00017916587499999998
create,2,2873,0.00017728725000000002
create,2,2874,0.0001744585
create,2,2875,0.000177375625
create,2,2876,0.00017684262500000002
create,2,2877,0.00017612825
create,2,2878,0.00017492012500000003
create,2,2879,0.00017922674999999998
create,2,2880,0.00017441925000000002
create,2,2881,0.0001777325
create,2,2882,0.00017234350000000002
create,2,2883,0.00017537000000000002
create,2,2884,0.00017279399999999993
create,2,2885,0.00018345675
create,2,2886,0.00017715562500000004
create,2,2887,0.000177803875
create,2,2888,0.00017472174999999998
create,2,2889,0.000182028
create,2,2890,0.00017570525
create,2,2891,0.000176397375
create,2,2892,0.00017422212500000002
create,2,2893,0.000172513125
create,2,2894,0.00017596912500000004
create,2,2895,0.00017667699999999998
create,2,2896,0.000173486125
create,2,2897,0.000177759375
create,2,2898,0.000177111125
create,2,2899,0.00017626574999999998
create,2,2900,0.00017585325
create,2,2901,0.00017925950000000003
create,2,2902,0.00018329700000000002
create,2,2903,0.000179896
create,2,2904,0.00018109424999999997
create,2,2905,0.00018213799999999998
create,2,2906,0.00017607849999999996
create,2,2907,0.000177853
create,2,2908,0.000174106875
create,2,2909,0.000178748125
create,2,2910,0.00017683150000000002
create,2,2911,0.0001766665
create,2,2912,0.00017410162500000002
create,2,2913,0.00017942975
create,2,2914,0.000175535
create,2,2915,0.00017860599999999996
create,2,2916,0.00018177000000000002
create,2,2917,0.00017895700000000001
create,2,2918,0.00017284837500000002
create,2,2919,0.00018062737499999998
create,2,2920,0.00017824325
create,2,2921,0.00017717725000000007
create,2,2922,0.00017430462499999999
create,2,2923,0.000174447375
create,2,2924,0.00017968775000000003
create,2,2925,0.00017401325000000002
create,2,2926,0.00017350249999999997
create,2,2927,0.0001804735
create,2,2928,0.00017500200000000006
create,2,2929,0.00017643012499999998
create,2,2930,0.000173002875
create,2,2931,0.00017658987500000003
create,2,2932,0.00018062675
create,2,2933,0.00017331
create,2,2934,0.000176502125
create,2,2935,0.000174842875
create,2,2936,0.00017722112500000002
create,2,2937,0.00017875400000000004
create,2,2938,0.00018045712499999999
create,2,2939,0.00017748562499999998
create,2,2940,0.00017895175000000004
create,2,2941,0.000177726625
create,2,2942,0.00017364525000000003
create,2,2943,0.00017581525000000004
create,2,2944,0.00017648512500000003
create,2,2945,0.0001759475
create,2,2946,0.00017441400000000001
create,2,2947,0.000175848
create,2,2948,0.00017436487499999999
create,2,2949,0.00017813325
create,2,2950,0.000177925
create,2,2951,0.00017207437500000003
create,2,2952,0.000175442
create,2,2953,0.00017431512500000004
create,2,2954,0.00017778749999999998
create,2,2955,0.0001769795
create,2,2956,0.00017306837499999998
create,2,2957,0.000180550125
create,2,2958,0.00018075375000000003
create,2,2959,0.00017714387499999994
create,2,2960,0.00017296362499999996
create,2,2961,0.000176902875
create,2,2962,0.00017647987499999998
create,2,2963,0.00018033075000000001
create,2,2964,0.00017467199999999996
create,2,2965,0.00017552975000000002
create,2,2966,0.00017764412500000004
create,2,2967,0.00017958887499999995
create,2,2968,0.000174765625
create,2,2969,0.00017706200000000005
create,2,2970,0.00017703975000000002
create,2,2971,0.00017526000000000003
create,2,2972,0.000170953375
create,2,2973,0.000177726625
create,2,2974,0.000179841625
create,2,2975,0.000172074375
create,2,2976,0.00017587024999999999
create,2,2977,0.00017889149999999996
create,2,2978,0.000176858375
create,2,2979,0.00018137974999999997
create,2,2980,0.0001740735
create,2,2981,0.000175381125
create,2,2982,0.00017406300000000002
create,2,2983,0.000172881125
create,2,2984,0.00017934200000000003
create,2,2985,0.000178204625
create,2,2986,0.00018026925000000002
create,2,2987,0.00017365112500000002
create,2,2988,0.00017495225
create,2,2989,0.00017804550000000003
create,2,2990,0.00017070587499999997
create,2,2991,0.000180594625
create,2,2992,0.000175277
create,2,2993,0.0001827365
create,2,2994,0.0001819455
create,2,2995,0.000177616625
create,2,2996,0.00017855625000000002
create,2,2997,0.00017822100000000003
